v1,v2,v3,v4,Duty Cycle
8.699140259,8.699140259,8.699140259,8.699140259,0.701763612
0.97586199,0.97586199,0.97586199,0.97586199,0.702562253
3.516208833,3.516208833,3.516208833,3.516208833,0.700020237
10.32915828,10.32915828,10.32915828,10.32915828,0.72588629
5.883710341,5.883710341,5.883710341,5.883710341,0.697958518
6.996187418,6.996187418,6.996187418,6.996187418,0.722811347
5.540044828,5.540044828,5.540044828,5.540044828,0.72514324
0.561919266,0.561919266,0.561919266,0.561919266,0.704975088
2.121597182,2.121597182,2.121597182,2.121597182,0.702346902
5.702932976,5.702932976,5.702932976,5.702932976,0.71805103
2.677573957,2.677573957,2.677573957,2.677573957,0.715398575
0.639731567,0.639731567,0.639731567,0.639731567,0.696426756
10.7987157,10.7987157,10.7987157,10.7987157,0.685127406
12.55926437,12.55926437,12.55926437,12.55926437,0.69324262
10.15222879,10.15222879,10.15222879,10.15222879,0.686551425
10.928447,10.928447,10.928447,10.928447,0.694736614
3.097307268,3.097307268,3.097307268,3.097307268,0.693091078
12.29602529,12.29602529,12.29602529,12.29602529,0.711885571
2.520649017,2.520649017,2.520649017,2.520649017,0.727724801
12.17830157,12.17830157,12.17830157,12.17830157,0.714287187
12.73368696,12.73368696,12.73368696,12.73368696,0.72633247
9.110051914,9.110051914,9.110051914,9.110051914,0.719206613
12.55863977,12.55863977,12.55863977,12.55863977,0.716393881
7.290109178,7.290109178,7.290109178,7.290109178,0.700703097
3.322134825,3.322134825,3.322134825,3.322134825,0.696239725
5.593547337,5.593547337,5.593547337,5.593547337,0.722313869
7.597579973,7.597579973,7.597579973,7.597579973,0.725269662
0.935443994,0.935443994,0.935443994,0.935443994,0.702594125
7.965993787,7.965993787,7.965993787,7.965993787,0.680453155
12.55907631,12.55907631,12.55907631,12.55907631,0.719626553
2.433377917,2.433377917,2.433377917,2.433377917,0.694253442
10.14521749,10.14521749,10.14521749,10.14521749,0.680494393
11.62110456,11.62110456,11.62110456,11.62110456,0.720249428
12.07938039,12.07938039,12.07938039,12.07938039,0.705870709
12.28973574,12.28973574,12.28973574,12.28973574,0.714260537
6.674683376,6.674683376,6.674683376,6.674683376,0.725734491
12.50954122,12.50954122,12.50954122,12.50954122,0.707058692
9.693570651,9.693570651,9.693570651,9.693570651,0.705159704
2.069394384,2.069394384,2.069394384,2.069394384,0.694533106
6.104321363,6.104321363,6.104321363,6.104321363,0.695259692
9.194639045,9.194639045,9.194639045,9.194639045,0.719827103
3.165956042,3.165956042,3.165956042,3.165956042,0.702451462
8.199874349,8.199874349,8.199874349,8.199874349,0.68817631
8.532486132,8.532486132,8.532486132,8.532486132,0.684726438
2.082556721,2.082556721,2.082556721,2.082556721,0.703646006
7.233091999,7.233091999,7.233091999,7.233091999,0.703247751
9.876824461,9.876824461,9.876824461,9.876824461,0.712672914
6.385864506,6.385864506,6.385864506,6.385864506,0.703553374
0.154919895,0.154919895,0.154919895,0.154919895,0.687173785
0.115692404,0.115692404,0.115692404,0.115692404,0.705390144
4.569975603,4.569975603,4.569975603,4.569975603,0.72533947
11.85528408,11.85528408,11.85528408,11.85528408,0.687972071
2.927062779,2.927062779,2.927062779,2.927062779,0.714487732
8.119855218,8.119855218,8.119855218,8.119855218,0.709692963
2.842571145,2.842571145,2.842571145,2.842571145,0.717429286
4.117375868,4.117375868,4.117375868,4.117375868,0.687530014
10.85493875,10.85493875,10.85493875,10.85493875,0.727080267
9.329426461,9.329426461,9.329426461,9.329426461,0.711048321
1.22111075,1.22111075,1.22111075,1.22111075,0.722353557
5.487385869,5.487385869,5.487385869,5.487385869,0.692330338
0.373372975,0.373372975,0.373372975,0.373372975,0.716970644
6.155393877,6.155393877,6.155393877,6.155393877,0.719051535
8.47915535,8.47915535,8.47915535,8.47915535,0.699871764
1.516833582,1.516833582,1.516833582,1.516833582,0.699197673
3.697727218,3.697727218,3.697727218,3.697727218,0.712889813
5.092308806,5.092308806,5.092308806,5.092308806,0.684670384
11.76999712,11.76999712,11.76999712,11.76999712,0.716781208
12.7136642,12.7136642,12.7136642,12.7136642,0.682144338
0.574864627,0.574864627,0.574864627,0.574864627,0.689529515
9.740901421,9.740901421,9.740901421,9.740901421,0.713207188
4.75806805,4.75806805,4.75806805,4.75806805,0.684916183
5.023464784,5.023464784,5.023464784,5.023464784,0.728592105
9.654591659,9.654591659,9.654591659,9.654591659,0.72341981
11.75585833,11.75585833,11.75585833,11.75585833,0.711315117
12.17188601,12.17188601,12.17188601,12.17188601,0.720952873
7.387169101,7.387169101,7.387169101,7.387169101,0.724379002
4.571150839,4.571150839,4.571150839,4.571150839,0.692973782
10.0806283,10.0806283,10.0806283,10.0806283,0.722470579
3.212817706,3.212817706,3.212817706,3.212817706,0.689739689
7.220147569,7.220147569,7.220147569,7.220147569,0.700667113
4.589804308,4.589804308,4.589804308,4.589804308,0.707912982
8.404877743,8.404877743,8.404877743,8.404877743,0.715694548
3.077106085,3.077106085,3.077106085,3.077106085,0.681507066
2.452389705,2.452389705,2.452389705,2.452389705,0.694525471
11.75346031,11.75346031,11.75346031,11.75346031,0.710425955
1.303087142,1.303087142,1.303087142,1.303087142,0.697868434
6.476261219,6.476261219,6.476261219,6.476261219,0.718751253
2.826915622,2.826915622,2.826915622,2.826915622,0.712582608
0.498303531,0.498303531,0.498303531,0.498303531,0.691720073
0.461040874,0.461040874,0.461040874,0.461040874,0.687296449
2.242838683,2.242838683,2.242838683,2.242838683,0.71145235
11.09466054,11.09466054,11.09466054,11.09466054,0.702523366
3.615727923,3.615727923,3.615727923,3.615727923,0.688447852
12.16587738,12.16587738,12.16587738,12.16587738,0.69631871
7.44476535,7.44476535,7.44476535,7.44476535,0.695152337
5.588661629,5.588661629,5.588661629,5.588661629,0.685406599
7.425137084,7.425137084,7.425137084,7.425137084,0.707345451
6.613739331,6.613739331,6.613739331,6.613739331,0.718182432
9.712336048,9.712336048,9.712336048,9.712336048,0.708773344
3.615949644,3.615949644,3.615949644,3.615949644,0.721314568
4.519045012,4.519045012,4.519045012,4.519045012,0.686378427
11.44440707,11.44440707,11.44440707,11.44440707,0.701780593
12.11464337,12.11464337,12.11464337,12.11464337,0.710470755
11.42474531,11.42474531,11.42474531,11.42474531,0.713800078
5.368934323,5.368934323,5.368934323,5.368934323,0.714789315
9.988678438,9.988678438,9.988678438,9.988678438,0.716448271
6.097097386,6.097097386,6.097097386,6.097097386,0.712571491
6.368510107,6.368510107,6.368510107,6.368510107,0.684711404
2.619905396,2.619905396,2.619905396,2.619905396,0.714765284
7.566467882,7.566467882,7.566467882,7.566467882,0.716239133
2.382539491,2.382539491,2.382539491,2.382539491,0.729673997
4.244028148,4.244028148,4.244028148,4.244028148,0.714668122
10.94438658,10.94438658,10.94438658,10.94438658,0.71434152
2.650570358,2.650570358,2.650570358,2.650570358,0.705740665
0.91082605,0.91082605,0.91082605,0.91082605,0.723396145
0.883297185,0.883297185,0.883297185,0.883297185,0.729841738
12.04204186,12.04204186,12.04204186,12.04204186,0.718952244
6.488581606,6.488581606,6.488581606,6.488581606,0.710625019
5.240474519,5.240474519,5.240474519,5.240474519,0.683947741
10.37924584,10.37924584,10.37924584,10.37924584,0.716336957
10.69857188,10.69857188,10.69857188,10.69857188,0.715428078
4.252045224,4.252045224,4.252045224,4.252045224,0.718778407
8.878311136,8.878311136,8.878311136,8.878311136,0.686227769
9.870372043,9.870372043,9.870372043,9.870372043,0.712686625
8.379528792,8.379528792,8.379528792,8.379528792,0.694786195
1.940416957,1.940416957,1.940416957,1.940416957,0.718013562
11.21130347,11.21130347,11.21130347,11.21130347,0.692018698
6.900410275,6.900410275,6.900410275,6.900410275,0.714198934
3.615647058,3.615647058,3.615647058,3.615647058,0.694749647
5.442920774,5.442920774,5.442920774,5.442920774,0.680449715
0.480909957,0.480909957,0.480909957,0.480909957,0.711667896
1.636695056,1.636695056,1.636695056,1.636695056,0.685663454
9.798998407,9.798998407,9.798998407,9.798998407,0.712964574
0.000148925,0.000148925,0.000148925,0.000148925,0.726280472
5.332042605,5.332042605,5.332042605,5.332042605,0.728462297
6.688130318,6.688130318,6.688130318,6.688130318,0.691796154
0.699320576,0.699320576,0.699320576,0.699320576,0.720462661
12.45540049,12.45540049,12.45540049,12.45540049,0.697677664
2.89440424,2.89440424,2.89440424,2.89440424,0.725022854
3.893743611,3.893743611,3.893743611,3.893743611,0.719374478
3.890464157,3.890464157,3.890464157,3.890464157,0.683696086
2.949333275,2.949333275,2.949333275,2.949333275,0.70035685
0.018864923,0.018864923,0.018864923,0.018864923,0.696865891
9.335613364,9.335613364,9.335613364,9.335613364,0.719259051
12.3756224,12.3756224,12.3756224,12.3756224,0.700514286
2.870956586,2.870956586,2.870956586,2.870956586,0.71422942
8.487004055,8.487004055,8.487004055,8.487004055,0.710121763
9.496272985,9.496272985,9.496272985,9.496272985,0.728781936
10.85984485,10.85984485,10.85984485,10.85984485,0.726889248
5.409653722,5.409653722,5.409653722,5.409653722,0.701384976
3.877515592,3.877515592,3.877515592,3.877515592,0.716178911
4.163777715,4.163777715,4.163777715,4.163777715,0.721473005
9.121553064,9.121553064,9.121553064,9.121553064,0.724944288
10.45477717,10.45477717,10.45477717,10.45477717,0.683406713
2.324658787,2.324658787,2.324658787,2.324658787,0.69510394
4.748044904,4.748044904,4.748044904,4.748044904,0.696011502
11.54483452,11.54483452,11.54483452,11.54483452,0.701722298
10.32567705,10.32567705,10.32567705,10.32567705,0.688463238
12.60618756,12.60618756,12.60618756,12.60618756,0.704810294
9.654377724,9.654377724,9.654377724,9.654377724,0.713160716
5.032898573,5.032898573,5.032898573,5.032898573,0.704868196
7.560164275,7.560164275,7.560164275,7.560164275,0.713289655
8.460982454,8.460982454,8.460982454,8.460982454,0.683322082
1.004234449,1.004234449,1.004234449,1.004234449,0.723799367
6.969561077,6.969561077,6.969561077,6.969561077,0.72695346
9.079306604,9.079306604,9.079306604,9.079306604,0.710895371
2.141712691,2.141712691,2.141712691,2.141712691,0.72406955
9.992085983,9.992085983,9.992085983,9.992085983,0.686572301
7.472291591,7.472291591,7.472291591,7.472291591,0.719872446
12.18843886,12.18843886,12.18843886,12.18843886,0.68595741
0.543005417,0.543005417,0.543005417,0.543005417,0.700400512
3.396174561,3.396174561,3.396174561,3.396174561,0.696190927
7.699889655,7.699889655,7.699889655,7.699889655,0.709279591
3.795966876,3.795966876,3.795966876,3.795966876,0.695075727
9.1446293,9.1446293,9.1446293,9.1446293,0.711865681
9.715267616,9.715267616,9.715267616,9.715267616,0.698369364
1.31220434,1.31220434,1.31220434,1.31220434,0.723039519
6.577337142,6.577337142,6.577337142,6.577337142,0.711694192
6.513799112,6.513799112,6.513799112,6.513799112,0.690764915
4.726793859,4.726793859,4.726793859,4.726793859,0.696806471
11.94143824,11.94143824,11.94143824,11.94143824,0.722371044
10.59208089,10.59208089,10.59208089,10.59208089,0.699323987
8.924280088,8.924280088,8.924280088,8.924280088,0.706789953
9.143380937,9.143380937,9.143380937,9.143380937,0.712447097
5.909966641,5.909966641,5.909966641,5.909966641,0.697390482
11.78872987,11.78872987,11.78872987,11.78872987,0.694698932
8.890821469,8.890821469,8.890821469,8.890821469,0.703762745
9.330957589,9.330957589,9.330957589,9.330957589,0.690744049
11.02964357,11.02964357,11.02964357,11.02964357,0.694210529
3.508116344,3.508116344,3.508116344,3.508116344,0.683103924
10.33050757,10.33050757,10.33050757,10.33050757,0.695198514
2.499079718,2.499079718,2.499079718,2.499079718,0.696035205
4.420376989,4.420376989,4.420376989,4.420376989,0.728091658
4.295813815,4.295813815,4.295813815,4.295813815,0.709486441
12.525126,12.525126,12.525126,12.525126,0.719369121
10.96367646,10.96367646,10.96367646,10.96367646,0.682268863
8.974974228,8.974974228,8.974974228,8.974974228,0.685326835
9.306326549,9.306326549,9.306326549,9.306326549,0.720726848
7.194531768,7.194531768,7.194531768,7.194531768,0.711177477
12.12276054,12.12276054,12.12276054,12.12276054,0.689549102
6.352112037,6.352112037,6.352112037,6.352112037,0.70023977
4.870626686,4.870626686,4.870626686,4.870626686,0.706933625
2.086852313,2.086852313,2.086852313,2.086852313,0.722180491
10.06343235,10.06343235,10.06343235,10.06343235,0.6830206
9.400882331,9.400882331,9.400882331,9.400882331,0.709836114
4.919744493,4.919744493,4.919744493,4.919744493,0.715851796
0.322475699,0.322475699,0.322475699,0.322475699,0.728894593
10.73916579,10.73916579,10.73916579,10.73916579,0.720358004
0.146150188,0.146150188,0.146150188,0.146150188,0.693811366
9.007357179,9.007357179,9.007357179,9.007357179,0.71547896
12.419291,12.419291,12.419291,12.419291,0.718163894
5.602065,5.602065,5.602065,5.602065,0.716486775
3.007659584,3.007659584,3.007659584,3.007659584,0.721007203
9.022348929,9.022348929,9.022348929,9.022348929,0.725186499
10.45924022,10.45924022,10.45924022,10.45924022,0.684921493
6.994308046,6.994308046,6.994308046,6.994308046,0.685238193
12.37805152,12.37805152,12.37805152,12.37805152,0.719819999
0.661359637,0.661359637,0.661359637,0.661359637,0.692618624
6.461383658,6.461383658,6.461383658,6.461383658,0.682927071
9.196210526,9.196210526,9.196210526,9.196210526,0.700061459
11.04179803,11.04179803,11.04179803,11.04179803,0.720993846
2.294471832,2.294471832,2.294471832,2.294471832,0.686328251
10.24004457,10.24004457,10.24004457,10.24004457,0.713592099
7.074650569,7.074650569,7.074650569,7.074650569,0.680180793
5.075887129,5.075887129,5.075887129,5.075887129,0.685486872
1.685952366,1.685952366,1.685952366,1.685952366,0.697542517
11.07578571,11.07578571,11.07578571,11.07578571,0.684180114
2.013097065,2.013097065,2.013097065,2.013097065,0.722295083
3.965284598,3.965284598,3.965284598,3.965284598,0.723203525
3.712582809,3.712582809,3.712582809,3.712582809,0.717778535
11.15409964,11.15409964,11.15409964,11.15409964,0.692123982
8.610598326,8.610598326,8.610598326,8.610598326,0.706162354
10.19752188,10.19752188,10.19752188,10.19752188,0.689209426
3.205989105,3.205989105,3.205989105,3.205989105,0.694063923
7.998388475,7.998388475,7.998388475,7.998388475,0.705800265
7.318348584,7.318348584,7.318348584,7.318348584,0.71675069
10.66022882,10.66022882,10.66022882,10.66022882,0.684732719
11.59791437,11.59791437,11.59791437,11.59791437,0.694834835
0.155606675,0.155606675,0.155606675,0.155606675,0.726331067
8.627454964,8.627454964,8.627454964,8.627454964,0.701456166
0.663498229,0.663498229,0.663498229,0.663498229,0.726943484
7.025390913,7.025390913,7.025390913,7.025390913,0.729570027
3.681698932,3.681698932,3.681698932,3.681698932,0.706332991
3.926740474,3.926740474,3.926740474,3.926740474,0.6944022
4.517868844,4.517868844,4.517868844,4.517868844,0.71953884
7.952543348,7.952543348,7.952543348,7.952543348,0.687965537
4.275839561,4.275839561,4.275839561,4.275839561,0.692602343
9.378547848,9.378547848,9.378547848,9.378547848,0.719243995
5.177950535,5.177950535,5.177950535,5.177950535,0.701682296
0.874920964,0.874920964,0.874920964,0.874920964,0.690076897
10.03212598,10.03212598,10.03212598,10.03212598,0.712556287
3.657706555,3.657706555,3.657706555,3.657706555,0.716638093
5.539416059,5.539416059,5.539416059,5.539416059,0.686253562
8.773681705,8.773681705,8.773681705,8.773681705,0.693849013
4.255438812,4.255438812,4.255438812,4.255438812,0.691063838
0.724296399,0.724296399,0.724296399,0.724296399,0.698992731
4.786189402,4.786189402,4.786189402,4.786189402,0.718172245
12.08894186,12.08894186,12.08894186,12.08894186,0.715685405
8.214200285,8.214200285,8.214200285,8.214200285,0.713126196
8.594933103,8.594933103,8.594933103,8.594933103,0.680314277
8.093211567,8.093211567,8.093211567,8.093211567,0.687107166
2.547099379,2.547099379,2.547099379,2.547099379,0.691164877
5.354673461,5.354673461,5.354673461,5.354673461,0.693597792
9.612029419,9.612029419,9.612029419,9.612029419,0.687321327
1.297573089,1.297573089,1.297573089,1.297573089,0.700515778
3.556515534,3.556515534,3.556515534,3.556515534,0.683759029
3.536884588,3.536884588,3.536884588,3.536884588,0.71750111
5.529842273,5.529842273,5.529842273,5.529842273,0.719386039
12.54871988,12.54871988,12.54871988,12.54871988,0.708713334
0.864032598,0.864032598,0.864032598,0.864032598,0.684485244
6.639372728,6.639372728,6.639372728,6.639372728,0.724504158
2.29586793,2.29586793,2.29586793,2.29586793,0.728281791
12.42465978,12.42465978,12.42465978,12.42465978,0.690118178
1.450284861,1.450284861,1.450284861,1.450284861,0.715231991
5.16609283,5.16609283,5.16609283,5.16609283,0.722096932
9.444927806,9.444927806,9.444927806,9.444927806,0.706992176
9.018296679,9.018296679,9.018296679,9.018296679,0.696166155
5.410926552,5.410926552,5.410926552,5.410926552,0.703927936
4.43550935,4.43550935,4.43550935,4.43550935,0.705613438
5.089438445,5.089438445,5.089438445,5.089438445,0.700031852
3.382736168,3.382736168,3.382736168,3.382736168,0.726492125
2.628261615,2.628261615,2.628261615,2.628261615,0.717194156
6.182908129,6.182908129,6.182908129,6.182908129,0.692065082
3.437232078,3.437232078,3.437232078,3.437232078,0.709277859
3.679509311,3.679509311,3.679509311,3.679509311,0.714434458
8.406477612,8.406477612,8.406477612,8.406477612,0.687007821
12.39727785,12.39727785,12.39727785,12.39727785,0.697921287
7.726556167,7.726556167,7.726556167,7.726556167,0.725277414
0.985337178,0.985337178,0.985337178,0.985337178,0.708358655
0.967470257,0.967470257,0.967470257,0.967470257,0.690849887
12.17821723,12.17821723,12.17821723,12.17821723,0.68613924
3.805322116,3.805322116,3.805322116,3.805322116,0.705911345
1.178457422,1.178457422,1.178457422,1.178457422,0.707384286
7.667770716,7.667770716,7.667770716,7.667770716,0.696720723
7.982704362,7.982704362,7.982704362,7.982704362,0.711520801
8.300861698,8.300861698,8.300861698,8.300861698,0.683434234
3.422745957,3.422745957,3.422745957,3.422745957,0.687256985
0.193416758,0.193416758,0.193416758,0.193416758,0.707313691
12.35219673,12.35219673,12.35219673,12.35219673,0.683090785
3.211430985,3.211430985,3.211430985,3.211430985,0.724045438
8.653136487,8.653136487,8.653136487,8.653136487,0.687107319
9.044862334,9.044862334,9.044862334,9.044862334,0.713695994
7.808094939,7.808094939,7.808094939,7.808094939,0.699560172
4.005214646,4.005214646,4.005214646,4.005214646,0.699989387
3.470032048,3.470032048,3.470032048,3.470032048,0.718244476
7.650154019,7.650154019,7.650154019,7.650154019,0.704973107
11.08602411,11.08602411,11.08602411,11.08602411,0.716282773
12.11819173,12.11819173,12.11819173,12.11819173,0.705259561
1.355594296,1.355594296,1.355594296,1.355594296,0.709645267
1.981806241,1.981806241,1.981806241,1.981806241,0.718035731
12.09262411,12.09262411,12.09262411,12.09262411,0.710365437
9.427650923,9.427650923,9.427650923,9.427650923,0.710780755
11.30232096,11.30232096,11.30232096,11.30232096,0.71946098
2.593697717,2.593697717,2.593697717,2.593697717,0.727454341
7.52109915,7.52109915,7.52109915,7.52109915,0.698835808
8.974586809,8.974586809,8.974586809,8.974586809,0.708855858
8.705432134,8.705432134,8.705432134,8.705432134,0.684313658
5.224341643,5.224341643,5.224341643,5.224341643,0.697940194
0.197054614,0.197054614,0.197054614,0.197054614,0.700602461
7.461453527,7.461453527,7.461453527,7.461453527,0.721761866
3.239699701,3.239699701,3.239699701,3.239699701,0.70566962
5.763254351,5.763254351,5.763254351,5.763254351,0.716553319
12.25703699,12.25703699,12.25703699,12.25703699,0.68095037
5.107652066,5.107652066,5.107652066,5.107652066,0.703224633
10.74946057,10.74946057,10.74946057,10.74946057,0.725065883
2.413319754,2.413319754,2.413319754,2.413319754,0.691215695
8.607494375,8.607494375,8.607494375,8.607494375,0.681576109
12.50568902,12.50568902,12.50568902,12.50568902,0.701670437
1.304231691,1.304231691,1.304231691,1.304231691,0.715221591
0.106495261,0.106495261,0.106495261,0.106495261,0.702723175
5.549859746,5.549859746,5.549859746,5.549859746,0.702998916
1.185606183,1.185606183,1.185606183,1.185606183,0.713490252
9.579319676,9.579319676,9.579319676,9.579319676,0.69271944
11.7062229,11.7062229,11.7062229,11.7062229,0.71759449
5.555468451,5.555468451,5.555468451,5.555468451,0.687655677
3.31150902,3.31150902,3.31150902,3.31150902,0.69978753
5.560362483,5.560362483,5.560362483,5.560362483,0.712800405
9.260132068,9.260132068,9.260132068,9.260132068,0.72141845
0.115893268,0.115893268,0.115893268,0.115893268,0.719576554
7.545011065,7.545011065,7.545011065,7.545011065,0.71608428
7.850133567,7.850133567,7.850133567,7.850133567,0.697954819
8.16240956,8.16240956,8.16240956,8.16240956,0.686115216
3.097882624,3.097882624,3.097882624,3.097882624,0.690841711
9.139874859,9.139874859,9.139874859,9.139874859,0.723241691
1.169811025,1.169811025,1.169811025,1.169811025,0.722866569
2.550660307,2.550660307,2.550660307,2.550660307,0.727578043
11.2316166,11.2316166,11.2316166,11.2316166,0.683799433
9.455656329,9.455656329,9.455656329,9.455656329,0.706840454
0.175943091,0.175943091,0.175943091,0.175943091,0.712434152
3.179216133,3.179216133,3.179216133,3.179216133,0.715532869
2.744402982,2.744402982,2.744402982,2.744402982,0.712193162
3.466320999,3.466320999,3.466320999,3.466320999,0.718500569
3.16876506,3.16876506,3.16876506,3.16876506,0.697973579
0.800336586,0.800336586,0.800336586,0.800336586,0.688971639
5.874438612,5.874438612,5.874438612,5.874438612,0.690229169
9.378988477,9.378988477,9.378988477,9.378988477,0.680598934
7.766166076,7.766166076,7.766166076,7.766166076,0.697516094
8.612757358,8.612757358,8.612757358,8.612757358,0.684587203
1.038709485,1.038709485,1.038709485,1.038709485,0.696074435
12.17908109,12.17908109,12.17908109,12.17908109,0.711410504
10.73269547,10.73269547,10.73269547,10.73269547,0.724723903
10.30515608,10.30515608,10.30515608,10.30515608,0.721980273
10.5341927,10.5341927,10.5341927,10.5341927,0.692633711
11.9386945,11.9386945,11.9386945,11.9386945,0.686704157
6.966450766,6.966450766,6.966450766,6.966450766,0.689653614
2.563609829,2.563609829,2.563609829,2.563609829,0.728549333
7.894830181,7.894830181,7.894830181,7.894830181,0.707473724
9.508883119,9.508883119,9.508883119,9.508883119,0.689125111
9.445342635,9.445342635,9.445342635,9.445342635,0.722037308
6.674547509,6.674547509,6.674547509,6.674547509,0.699759562
0.876271607,0.876271607,0.876271607,0.876271607,0.724961108
4.750245612,4.750245612,4.750245612,4.750245612,0.693033856
11.78581259,11.78581259,11.78581259,11.78581259,0.699661088
7.480946045,7.480946045,7.480946045,7.480946045,0.705247388
6.890648874,6.890648874,6.890648874,6.890648874,0.724630767
3.441324984,3.441324984,3.441324984,3.441324984,0.723437872
4.716146175,4.716146175,4.716146175,4.716146175,0.708717754
11.46042994,11.46042994,11.46042994,11.46042994,0.691088775
8.530727008,8.530727008,8.530727008,8.530727008,0.700167849
10.07855394,10.07855394,10.07855394,10.07855394,0.728781653
5.815621415,5.815621415,5.815621415,5.815621415,0.710388661
8.067164409,8.067164409,8.067164409,8.067164409,0.719054888
3.179310192,3.179310192,3.179310192,3.179310192,0.702493235
9.029898628,9.029898628,9.029898628,9.029898628,0.706600364
5.473297071,5.473297071,5.473297071,5.473297071,0.701447706
5.66458259,5.66458259,5.66458259,5.66458259,0.71514605
8.311325755,8.311325755,8.311325755,8.311325755,0.722573551
11.98439195,11.98439195,11.98439195,11.98439195,0.705368177
0.819281237,0.819281237,0.819281237,0.819281237,0.704043373
10.55671344,10.55671344,10.55671344,10.55671344,0.697014323
3.742503813,3.742503813,3.742503813,3.742503813,0.688854835
5.682169018,5.682169018,5.682169018,5.682169018,0.726962386
0.280490608,0.280490608,0.280490608,0.280490608,0.695803986
3.853389796,3.853389796,3.853389796,3.853389796,0.720034573
6.433679906,6.433679906,6.433679906,6.433679906,0.715767351
0.71905379,0.71905379,0.71905379,0.71905379,0.71954588
6.286025336,6.286025336,6.286025336,6.286025336,0.726838407
11.86701605,11.86701605,11.86701605,11.86701605,0.711168538
1.349033192,1.349033192,1.349033192,1.349033192,0.724897517
9.784841319,9.784841319,9.784841319,9.784841319,0.688384866
5.243789483,5.243789483,5.243789483,5.243789483,0.711335629
8.386223546,8.386223546,8.386223546,8.386223546,0.718613781
3.331028454,3.331028454,3.331028454,3.331028454,0.693582057
2.041500961,2.041500961,2.041500961,2.041500961,0.71703769
2.053921463,2.053921463,2.053921463,2.053921463,0.718923841
0.902296904,0.902296904,0.902296904,0.902296904,0.721559398
2.376277823,2.376277823,2.376277823,2.376277823,0.695644146
8.502008128,8.502008128,8.502008128,8.502008128,0.71408033
11.28563983,11.28563983,11.28563983,11.28563983,0.695212664
10.42080878,10.42080878,10.42080878,10.42080878,0.716952019
8.769719166,8.769719166,8.769719166,8.769719166,0.703148683
1.413527852,1.413527852,1.413527852,1.413527852,0.709877219
3.701599313,3.701599313,3.701599313,3.701599313,0.700791999
3.965528004,3.965528004,3.965528004,3.965528004,0.688099146
3.199448914,3.199448914,3.199448914,3.199448914,0.688901476
6.592072444,6.592072444,6.592072444,6.592072444,0.683878445
6.85508883,6.85508883,6.85508883,6.85508883,0.710903634
4.568140482,4.568140482,4.568140482,4.568140482,0.72243192
4.528501232,4.528501232,4.528501232,4.528501232,0.681041841
10.60551165,10.60551165,10.60551165,10.60551165,0.683311975
10.10294846,10.10294846,10.10294846,10.10294846,0.70287335
3.939786646,3.939786646,3.939786646,3.939786646,0.716886037
11.69649208,11.69649208,11.69649208,11.69649208,0.687885382
12.19603222,12.19603222,12.19603222,12.19603222,0.693582566
4.182304538,4.182304538,4.182304538,4.182304538,0.69160031
4.536639345,4.536639345,4.536639345,4.536639345,0.699952561
6.472117164,6.472117164,6.472117164,6.472117164,0.691249934
12.0463464,12.0463464,12.0463464,12.0463464,0.697629934
11.21688874,11.21688874,11.21688874,11.21688874,0.71642713
1.312869921,1.312869921,1.312869921,1.312869921,0.710550462
5.026953514,5.026953514,5.026953514,5.026953514,0.684059085
7.083151229,7.083151229,7.083151229,7.083151229,0.711887283
6.440095649,6.440095649,6.440095649,6.440095649,0.703853859
2.48144727,2.48144727,2.48144727,2.48144727,0.726728279
10.99285467,10.99285467,10.99285467,10.99285467,0.694465216
8.664842022,8.664842022,8.664842022,8.664842022,0.716308321
10.7252272,10.7252272,10.7252272,10.7252272,0.716543041
10.99218278,10.99218278,10.99218278,10.99218278,0.691075039
9.578954927,9.578954927,9.578954927,9.578954927,0.725161181
5.621895696,5.621895696,5.621895696,5.621895696,0.70455916
7.814998464,7.814998464,7.814998464,7.814998464,0.713944168
2.052677198,2.052677198,2.052677198,2.052677198,0.687292778
8.622661344,8.622661344,8.622661344,8.622661344,0.692890196
2.294441673,2.294441673,2.294441673,2.294441673,0.709305356
8.882554759,8.882554759,8.882554759,8.882554759,0.695951363
2.938856458,2.938856458,2.938856458,2.938856458,0.704984646
1.504656642,1.504656642,1.504656642,1.504656642,0.69870026
2.115641474,2.115641474,2.115641474,2.115641474,0.71202769
0.025499331,0.025499331,0.025499331,0.025499331,0.704357268
9.199867109,9.199867109,9.199867109,9.199867109,0.680230497
9.374733428,9.374733428,9.374733428,9.374733428,0.712484042
6.591146879,6.591146879,6.591146879,6.591146879,0.701106078
2.065443854,2.065443854,2.065443854,2.065443854,0.697084917
1.06949552,1.06949552,1.06949552,1.06949552,0.684707338
0.24485077,0.24485077,0.24485077,0.24485077,0.691018485
2.121576665,2.121576665,2.121576665,2.121576665,0.691188615
11.40295085,11.40295085,11.40295085,11.40295085,0.726768475
3.091671574,3.091671574,3.091671574,3.091671574,0.701625649
4.534672988,4.534672988,4.534672988,4.534672988,0.682103292
1.348422201,1.348422201,1.348422201,1.348422201,0.686940834
2.846224701,2.846224701,2.846224701,2.846224701,0.683951634
6.646074506,6.646074506,6.646074506,6.646074506,0.70944347
7.779234344,7.779234344,7.779234344,7.779234344,0.689331075
3.140509621,3.140509621,3.140509621,3.140509621,0.704927882
0.738971638,0.738971638,0.738971638,0.738971638,0.698503103
5.005220725,5.005220725,5.005220725,5.005220725,0.720193819
